ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,PRODUCTLINE,QUANTITYORDERED,MSRP,PRICEEACH,DISCOUNT_PERCENTAGE,DISCOUNT_PCT_CLIPPED,DISCOUNT_OUTLIER_FLAG,STATUS,IS_CLOSED,DEAL_SIZE,LOG_DEAL_SIZE,PRICE_TO_MSRP_RATIO,IS_Q4,IS_YEAR_END,DEAL_SIZE_BUCKETS,STATUS_CLASS
2003-10-22,2003,10,4,Classic Cars,24,118,99.36,15.796610169491526,15.796610169491526,0,Shipped,1,2384.64,7.777222711140193,0.8420338983050848,1,0,Medium,2.0
2003-11-06,2003,11,4,Classic Cars,29,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,2900.0,7.972810784121404,0.847457627118644,1,0,Medium,2.0
2003-11-14,2003,11,4,Classic Cars,49,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,4900.0,8.497194544909547,0.847457627118644,1,0,Large,2.0
2003-11-25,2003,11,4,Classic Cars,34,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3400.0,8.131824785007195,0.847457627118644,1,0,Large,2.0
2003-12-09,2003,12,4,Classic Cars,28,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,2800.0,7.937731775260109,0.847457627118644,1,1,Medium,2.0
2004-02-12,2004,2,1,Classic Cars,37,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3700.0,8.216358332386156,0.847457627118644,0,0,Large,2.0
2004-03-15,2004,3,1,Classic Cars,45,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,4500.0,8.412054873292933,0.847457627118644,0,0,Large,2.0
2004-05-05,2004,5,2,Classic Cars,46,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,4600.0,8.434028950155469,0.847457627118644,0,0,Large,2.0
2004-07-20,2004,7,3,Classic Cars,22,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,2200.0,7.696667081526462,0.847457627118644,0,0,Small,2.0
2004-08-20,2004,8,3,Classic Cars,39,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3900.0,8.268988209506656,0.847457627118644,0,0,Large,2.0
2004-09-08,2004,9,3,Classic Cars,27,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,2700.0,7.901377353792616,0.847457627118644,0,0,Medium,2.0
2004-10-13,2004,10,4,Classic Cars,36,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3600.0,8.188966863648876,0.847457627118644,1,0,Large,2.0
2004-10-22,2004,10,4,Classic Cars,38,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3800.0,8.24301946898925,0.847457627118644,1,0,Large,2.0
2004-11-05,2004,11,4,Classic Cars,44,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,4400.0,8.38958706681109,0.847457627118644,1,0,Large,2.0
2004-11-20,2004,11,4,Classic Cars,31,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3100.0,8.03947991910045,0.847457627118644,1,0,Medium,2.0
2004-12-01,2004,12,4,Classic Cars,23,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,2300.0,7.741099090035366,0.847457627118644,1,1,Small,2.0
2004-12-15,2004,12,4,Classic Cars,22,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,2200.0,7.696667081526462,0.847457627118644,1,1,Small,2.0
2005-01-23,2005,1,1,Classic Cars,28,118,50.32,57.355932203389834,50.0,1,Shipped,1,1408.96,7.251316614175486,0.4264406779661017,0,0,Small,2.0
2005-02-22,2005,2,1,Classic Cars,21,118,93.91,20.41525423728814,20.41525423728814,0,Shipped,1,1972.11,7.587366257129416,0.7958474576271186,0,0,Small,2.0
2005-03-15,2005,3,1,Classic Cars,37,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3700.0,8.216358332386156,0.847457627118644,0,0,Large,2.0
2005-05-03,2005,5,2,Classic Cars,31,118,100.0,15.254237288135593,15.254237288135593,0,Shipped,1,3100.0,8.03947991910045,0.847457627118644,0,0,Medium,2.0
2003-01-29,2003,1,1,Vintage Cars,25,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,2500.0,7.824445930877619,1.0309278350515463,0,0,Medium,2.0
2003-03-25,2003,3,1,Vintage Cars,26,97,86.68,10.639175257731951,10.639175257731951,0,Shipped,1,2253.6800000000003,7.720763334993432,0.8936082474226805,0,0,Small,2.0
2003-05-28,2003,5,2,Vintage Cars,34,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,3400.0,8.131824785007195,1.0309278350515463,0,0,Large,2.0
2003-07-16,2003,7,3,Vintage Cars,29,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,2900.0,7.972810784121404,1.0309278350515463,0,0,Medium,2.0
2003-09-12,2003,9,3,Vintage Cars,20,97,90.57,6.62886597938145,6.62886597938145,0,Shipped,1,1811.3999999999999,7.502407212792983,0.9337113402061855,0,0,Small,2.0
2003-10-20,2003,10,4,Vintage Cars,42,97,91.55,5.618556701030931,5.618556701030931,0,Shipped,1,3845.1,8.254814926850745,0.9438144329896907,1,0,Large,2.0
2003-11-05,2003,11,4,Vintage Cars,22,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,2200.0,7.696667081526462,1.0309278350515463,1,0,Small,2.0
2003-11-13,2003,11,4,Vintage Cars,47,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,4700.0,8.45553053102413,1.0309278350515463,1,0,Large,2.0
2003-11-21,2003,11,4,Vintage Cars,20,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,2000.0,7.601402334583733,1.0309278350515463,1,0,Small,2.0
2003-12-05,2003,12,4,Vintage Cars,33,97,97.39,-0.4020618556701037,-0.4020618556701037,0,Shipped,1,3213.87,8.075542200395397,1.004020618556701,1,1,Medium,2.0
2004-01-29,2004,1,1,Vintage Cars,39,97,90.57,6.62886597938145,6.62886597938145,0,Shipped,1,3532.2299999999996,8.169967745721378,0.9337113402061855,0,0,Large,2.0
2004-03-10,2004,3,1,Vintage Cars,33,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,3300.0,8.101980731853192,1.0309278350515463,0,0,Medium,2.0
2004-04-29,2004,4,2,Vintage Cars,40,97,86.68,10.639175257731951,10.639175257731951,0,Shipped,1,3467.2000000000003,8.151391006364449,0.8936082474226805,0,0,Large,2.0
2004-06-14,2004,6,2,Vintage Cars,46,97,78.89,18.670103092783506,18.670103092783506,0,Shipped,1,3628.94,8.196971398196672,0.8132989690721649,0,0,Large,2.0
2004-07-16,2004,7,3,Vintage Cars,48,97,97.39,-0.4020618556701037,-0.4020618556701037,0,Shipped,1,4674.72,8.450138440559545,1.004020618556701,0,0,Large,2.0
2004-08-17,2004,8,3,Vintage Cars,21,97,78.89,18.670103092783506,18.670103092783506,0,Shipped,1,1656.69,7.413180345958019,0.8132989690721649,0,0,Small,2.0
2004-09-07,2004,9,3,Vintage Cars,45,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,4500.0,8.412054873292933,1.0309278350515463,0,0,Large,2.0
2004-10-11,2004,10,4,Vintage Cars,33,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,3300.0,8.101980731853192,1.0309278350515463,1,0,Medium,2.0
2004-10-21,2004,10,4,Vintage Cars,44,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,4400.0,8.38958706681109,1.0309278350515463,1,0,Large,2.0
2004-11-05,2004,11,4,Vintage Cars,33,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,3300.0,8.101980731853192,1.0309278350515463,1,0,Medium,2.0
2004-11-18,2004,11,4,Vintage Cars,39,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,3900.0,8.268988209506656,1.0309278350515463,1,0,Large,2.0
2004-11-01,2004,11,4,Vintage Cars,39,97,50.31,48.1340206185567,48.1340206185567,0,Shipped,1,1962.0900000000001,7.582275041417009,0.5186597938144331,1,0,Small,2.0
2004-12-10,2004,12,4,Vintage Cars,41,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,4100.0,8.31898612539206,1.0309278350515463,1,1,Large,2.0
2005-01-20,2005,1,1,Vintage Cars,40,97,86.92,10.391752577319586,10.391752577319586,0,Shipped,1,3476.8,8.154155188947968,0.8960824742268041,0,0,Large,2.0
2005-02-17,2005,2,1,Vintage Cars,33,97,100.0,-3.0927835051546393,-3.0927835051546393,0,Shipped,1,3300.0,8.101980731853192,1.0309278350515463,0,0,Medium,2.0
2005-05-30,2005,5,2,Vintage Cars,28,97,78.89,18.670103092783506,18.670103092783506,0,In Process,0,2208.92,7.7007115947615725,0.8132989690721649,0,0,Small,
2003-02-17,2003,2,1,Planes,26,72,63.76,11.444444444444448,11.444444444444448,0,Shipped,1,1657.76,7.413825614264266,0.8855555555555555,0,0,Small,2.0
2003-04-29,2003,4,2,Planes,29,72,85.49,-18.736111111111104,-10.0,1,Shipped,1,2479.21,7.816098512993452,1.187361111111111,0,0,Medium,2.0
2003-06-27,2003,6,2,Planes,46,72,77.52,-7.666666666666661,-7.666666666666661,0,Shipped,1,3565.9199999999996,8.1794577572969,1.0766666666666667,0,0,Large,2.0
2003-08-25,2003,8,3,Planes,33,72,84.77,-17.736111111111104,-10.0,1,Shipped,1,2797.41,7.936806677728508,1.177361111111111,0,0,Medium,2.0
2003-10-28,2003,10,4,Planes,48,72,78.25,-8.680555555555555,-8.680555555555555,0,Shipped,1,3756.0,8.231376045573969,1.0868055555555556,1,0,Large,2.0
2004-01-12,2004,1,1,Planes,40,72,71.0,1.3888888888888888,1.3888888888888888,0,Shipped,1,2840.0,7.951911381854188,0.9861111111111112,0,0,Medium,2.0
2004-02-20,2004,2,1,Planes,23,72,74.62,-3.638888888888895,-3.638888888888895,0,Shipped,1,1716.2600000000002,7.448485276340976,1.036388888888889,0,0,Small,2.0
2004-04-02,2004,4,2,Planes,40,72,81.14,-12.694444444444445,-10.0,1,Shipped,1,3245.6,8.085363573876744,1.1269444444444445,0,0,Medium,2.0
2004-05-11,2004,5,2,Planes,37,72,74.62,-3.638888888888895,-3.638888888888895,0,Shipped,1,2760.94,7.923688610344432,1.036388888888889,0,0,Medium,2.0
2004-06-28,2004,6,2,Planes,24,72,75.35,-4.65277777777777,-4.65277777777777,0,Shipped,1,1808.3999999999999,7.500750577591641,1.0465277777777777,0,0,Small,2.0
2004-07-23,2004,7,3,Planes,27,72,62.31,13.45833333333333,13.45833333333333,0,Shipped,1,1682.3700000000001,7.428553015542286,0.8654166666666667,0,0,Small,2.0
2004-08-21,2004,8,3,Planes,21,72,71.0,1.3888888888888888,1.3888888888888888,0,Shipped,1,1491.0,7.307872780763706,0.9861111111111112,0,0,Small,2.0
2004-09-16,2004,9,3,Planes,23,72,72.45,-0.6250000000000039,-0.6250000000000039,0,Shipped,1,1666.3500000000001,7.4189908187210944,1.00625,0,0,Small,2.0
2004-10-15,2004,10,4,Planes,44,72,83.32,-15.722222222222213,-10.0,1,Shipped,1,3666.08,8.207150984031884,1.1572222222222222,1,0,Large,2.0
2004-11-02,2004,11,4,Planes,35,72,83.32,-15.722222222222213,-10.0,1,Shipped,1,2916.2,7.978379531110078,1.1572222222222222,1,0,Medium,2.0
2004-11-12,2004,11,4,Planes,43,72,60.86,15.472222222222223,15.472222222222223,0,Shipped,1,2616.98,7.870158307021261,0.8452777777777778,1,0,Medium,2.0
2004-11-24,2004,11,4,Planes,40,72,84.77,-17.736111111111104,-10.0,1,Shipped,1,3390.7999999999997,8.1291160329093,1.177361111111111,1,0,Medium,2.0
2004-12-04,2004,12,4,Planes,35,72,89.9,-24.86111111111112,-10.0,1,Shipped,1,3146.5,8.054363765918502,1.2486111111111111,1,1,Medium,2.0
2004-12-17,2004,12,4,Planes,25,72,62.46,13.249999999999998,13.249999999999998,0,Shipped,1,1561.5,7.354042381610556,0.8675,1,1,Small,2.0
2005-02-03,2005,2,1,Planes,43,72,100.0,-38.88888888888889,-10.0,1,Shipped,1,4300.0,8.366602832783736,1.3888888888888888,0,0,Large,2.0
2005-03-01,2005,3,1,Planes,50,72,63.34,12.027777777777773,12.027777777777773,0,Resolved,1,3167.0,8.060855752934316,0.8797222222222223,0,0,Medium,2.0
2005-03-30,2005,3,1,Planes,45,72,78.25,-8.680555555555555,-8.680555555555555,0,Shipped,1,3521.25,8.166855268933386,1.0868055555555556,0,0,Large,2.0
2005-04-03,2005,4,2,Planes,52,72,81.14,-12.694444444444445,-10.0,1,On Hold,0,4219.28,8.347656755539846,1.1269444444444445,0,0,Large,1.0
2005-05-10,2005,5,2,Planes,48,72,74.62,-3.638888888888895,-3.638888888888895,0,Shipped,1,3581.76,8.183888732086334,1.036388888888889,0,0,Large,2.0
2003-03-03,2003,3,1,Classic Cars,31,80,68.71,14.112500000000008,14.112500000000008,0,Shipped,1,2130.0099999999998,7.664351324720173,0.8588749999999999,0,0,Small,2.0
2003-05-08,2003,5,2,Classic Cars,29,80,71.14,11.075,11.075,0,Shipped,1,2063.06,7.632430195946378,0.88925,0,0,Small,2.0
2003-07-02,2003,7,3,Classic Cars,23,80,87.31,-9.137500000000003,-9.137500000000003,0,Shipped,1,2008.13,7.605457071531763,1.091375,0,0,Small,2.0
2003-09-05,2003,9,3,Classic Cars,31,80,64.67,19.162499999999998,19.162499999999998,0,Shipped,1,2004.77,7.603783305916472,0.8083750000000001,0,0,Small,2.0
2003-10-10,2003,10,4,Classic Cars,23,80,67.1,16.125000000000007,16.125000000000007,0,Shipped,1,1543.3,7.3423260122289555,0.8387499999999999,1,0,Small,2.0
2003-11-04,2003,11,4,Classic Cars,24,80,94.58,-18.224999999999998,-10.0,1,Shipped,1,2269.92,7.727940314712734,1.18225,1,0,Small,2.0
2003-11-11,2003,11,4,Classic Cars,28,80,71.14,11.075,11.075,0,Shipped,1,1991.92,7.5973561789154225,0.88925,1,0,Small,2.0
2003-11-20,2003,11,4,Classic Cars,44,80,66.29,17.137499999999992,17.137499999999992,0,Shipped,1,2916.76,7.978571477585022,0.8286250000000001,1,0,Medium,2.0
2004-01-15,2004,1,1,Classic Cars,22,80,92.16,-15.199999999999998,-10.0,1,Shipped,1,2027.52,7.615061742099993,1.152,0,0,Small,2.0
2004-02-22,2004,2,1,Classic Cars,46,80,70.33,12.087500000000002,12.087500000000002,0,Shipped,1,3235.18,8.082148900858854,0.8791249999999999,0,0,Medium,2.0
2004-04-09,2004,4,2,Classic Cars,22,80,93.77,-17.212499999999995,-10.0,1,Shipped,1,2062.94,7.632372056411477,1.1721249999999999,0,0,Small,2.0
2004-05-26,2004,5,2,Classic Cars,38,80,87.31,-9.137500000000003,-9.137500000000003,0,Shipped,1,3317.78,8.107352524497415,1.091375,0,0,Medium,2.0
2004-06-30,2004,6,2,Classic Cars,47,80,83.27,-4.087499999999995,-4.087499999999995,0,Shipped,1,3913.6899999999996,8.272491422658886,1.040875,0,0,Large,2.0
2004-08-02,2004,8,3,Classic Cars,48,80,75.18,6.0249999999999915,6.0249999999999915,0,Shipped,1,3608.6400000000003,8.19136332336257,0.9397500000000001,0,0,Large,2.0
2004-08-30,2004,8,3,Classic Cars,40,80,88.12,-10.150000000000006,-10.0,1,Shipped,1,3524.8,8.167862639851643,1.1015000000000001,0,0,Large,2.0
2004-09-30,2004,9,3,Classic Cars,32,80,80.84,-1.0500000000000043,-1.0500000000000043,0,Shipped,1,2586.88,7.858594286694147,1.0105,0,0,Medium,2.0
2004-10-16,2004,10,4,Classic Cars,49,80,97.01,-21.262500000000006,-10.0,1,Shipped,1,4753.490000000001,8.4668447137067,1.212625,1,0,Large,2.0
2004-11-03,2004,11,4,Classic Cars,43,80,85.69,-7.112499999999996,-7.112499999999996,0,Shipped,1,3684.67,8.212207606278334,1.0711249999999999,1,0,Large,2.0
2004-11-17,2004,11,4,Classic Cars,41,80,100.0,-25.0,-10.0,1,Shipped,1,4100.0,8.31898612539206,1.25,1,0,Large,2.0
2004-11-24,2004,11,4,Classic Cars,30,80,100.0,-25.0,-10.0,1,Shipped,1,3000.0,8.006700845440367,1.25,1,0,Medium,2.0
2004-12-07,2004,12,4,Classic Cars,28,80,95.39,-19.2375,-10.0,1,Shipped,1,2670.92,7.890552594088562,1.192375,1,1,Medium,2.0
2005-01-06,2005,1,1,Classic Cars,43,80,100.0,-25.0,-10.0,1,Shipped,1,4300.0,8.366602832783736,1.25,0,0,Large,2.0
2005-02-10,2005,2,1,Classic Cars,41,80,100.0,-25.0,-10.0,1,Shipped,1,4100.0,8.31898612539206,1.25,0,0,Large,2.0
2005-03-04,2005,3,1,Classic Cars,30,80,82.42,-3.025000000000002,-3.025000000000002,0,Shipped,1,2472.6,7.813429858393103,1.03025,0,0,Medium,2.0
2003-01-29,2003,1,1,Trucks and Buses,31,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,3100.0,8.03947991910045,1.0416666666666667,0,0,Medium,2.0
2003-04-01,2003,4,2,Trucks and Buses,32,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,3200.0,8.071218539969863,1.0416666666666667,0,0,Medium,2.0
2003-05-28,2003,5,2,Trucks and Buses,43,96,96.31,-0.32291666666666907,-0.32291666666666907,0,Shipped,1,4141.33,8.329013710438117,1.0032291666666666,0,0,Large,2.0
2003-07-24,2003,7,3,Trucks and Buses,26,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2600.0,7.8636512654486515,1.0416666666666667,0,0,Medium,2.0
2003-09-21,2003,9,3,Trucks and Buses,27,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2700.0,7.901377353792616,1.0416666666666667,0,0,Medium,2.0
2003-10-21,2003,10,4,Trucks and Buses,24,96,100.0,-4.166666666666666,-4.166666666666666,0,Resolved,1,2400.0,7.783640596221253,1.0416666666666667,1,0,Medium,2.0
2003-11-06,2003,11,4,Trucks and Buses,22,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2200.0,7.696667081526462,1.0416666666666667,1,0,Small,2.0
2003-11-14,2003,11,4,Trucks and Buses,46,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,4600.0,8.434028950155469,1.0416666666666667,1,0,Large,2.0
2003-11-25,2003,11,4,Trucks and Buses,37,96,97.27,-1.3229166666666625,-1.3229166666666625,0,Shipped,1,3598.99,8.188686346662566,1.0132291666666666,1,0,Large,2.0
2003-12-09,2003,12,4,Trucks and Buses,49,96,80.9,15.72916666666666,15.72916666666666,0,Shipped,1,3964.1000000000004,8.285286354431872,0.8427083333333334,1,1,Large,2.0
2004-02-04,2004,2,1,Trucks and Buses,21,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2100.0,7.650168700845001,1.0416666666666667,0,0,Small,2.0
2004-03-11,2004,3,1,Trucks and Buses,25,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2500.0,7.824445930877619,1.0416666666666667,0,0,Medium,2.0
2004-05-04,2004,5,2,Trucks and Buses,37,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,3700.0,8.216358332386156,1.0416666666666667,0,0,Large,2.0
2004-06-15,2004,6,2,Trucks and Buses,45,96,86.68,9.708333333333325,9.708333333333325,0,Shipped,1,3900.6000000000004,8.269142004395842,0.9029166666666667,0,0,Large,2.0
2004-07-19,2004,7,3,Trucks and Buses,32,96,85.72,10.708333333333336,10.708333333333336,0,Shipped,1,2743.04,7.917186565999004,0.8929166666666667,0,0,Medium,2.0
2004-08-19,2004,8,3,Trucks and Buses,29,96,82.83,13.718750000000002,13.718750000000002,0,Shipped,1,2402.07,7.78450236556604,0.8628125,0,0,Medium,2.0
2004-09-08,2004,9,3,Trucks and Buses,26,96,83.79,12.718749999999993,12.718749999999993,0,Shipped,1,2178.54,7.6868691243432545,0.8728125000000001,0,0,Small,2.0
2004-10-13,2004,10,4,Trucks and Buses,28,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2800.0,7.937731775260109,1.0416666666666667,1,0,Medium,2.0
2004-10-22,2004,10,4,Trucks and Buses,27,96,87.64,8.708333333333334,8.708333333333334,0,Shipped,1,2366.28,7.769496895716037,0.9129166666666667,1,0,Medium,2.0
2004-11-05,2004,11,4,Trucks and Buses,20,96,98.18,-2.27083333333334,-2.27083333333334,0,Shipped,1,1963.6000000000001,7.583043941240769,1.0227083333333333,1,0,Small,2.0
2004-11-19,2004,11,4,Trucks and Buses,44,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,4400.0,8.38958706681109,1.0416666666666667,1,0,Large,2.0
2004-11-01,2004,11,4,Trucks and Buses,42,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,4200.0,8.343077871169383,1.0416666666666667,1,0,Large,2.0
2004-12-10,2004,12,4,Trucks and Buses,41,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,4100.0,8.31898612539206,1.0416666666666667,1,1,Large,2.0
2005-01-23,2005,1,1,Trucks and Buses,26,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2600.0,7.8636512654486515,1.0416666666666667,0,0,Medium,2.0
2005-02-17,2005,2,1,Trucks and Buses,26,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2600.0,7.8636512654486515,1.0416666666666667,0,0,Medium,2.0
2005-05-01,2005,5,2,Trucks and Buses,26,96,100.0,-4.166666666666666,-4.166666666666666,0,Shipped,1,2600.0,7.8636512654486515,1.0416666666666667,0,0,Medium,2.0
2005-05-31,2005,5,2,Trucks and Buses,41,96,86.68,9.708333333333325,9.708333333333325,0,In Process,0,3553.88,8.176076586393357,0.9029166666666667,0,0,Large,
2003-02-24,2003,2,1,Motorcycles,20,99,92.9,6.161616161616156,6.161616161616156,0,Shipped,1,1858.0,7.527793987721444,0.9383838383838384,0,0,Small,2.0
2003-04-29,2003,4,2,Motorcycles,22,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,2200.0,7.696667081526462,1.0101010101010102,0,0,Small,2.0
2003-06-27,2003,6,2,Motorcycles,23,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,2300.0,7.741099090035366,1.0101010101010102,0,0,Small,2.0
2003-08-25,2003,8,3,Motorcycles,33,99,93.9,5.151515151515146,5.151515151515146,0,Shipped,1,3098.7000000000003,8.039060611596765,0.9484848484848486,0,0,Medium,2.0
2003-10-28,2003,10,4,Motorcycles,28,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,2800.0,7.937731775260109,1.0101010101010102,1,0,Medium,2.0
2003-11-18,2003,11,4,Motorcycles,44,99,98.89,0.11111111111111055,0.11111111111111055,0,Shipped,1,4351.16,8.378427552565856,0.9988888888888889,1,0,Large,2.0
2004-01-12,2004,1,1,Motorcycles,46,99,79.91,19.282828282828287,19.282828282828287,0,Shipped,1,3675.8599999999997,8.209814406059149,0.8071717171717171,0,0,Large,2.0
2004-02-20,2004,2,1,Motorcycles,21,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,2100.0,7.650168700845001,1.0101010101010102,0,0,Small,2.0
2004-04-02,2004,4,2,Motorcycles,41,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,4100.0,8.31898612539206,1.0101010101010102,0,0,Large,2.0
2004-05-11,2004,5,2,Motorcycles,31,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,3100.0,8.03947991910045,1.0101010101010102,0,0,Medium,2.0
2004-06-28,2004,6,2,Motorcycles,31,99,79.91,19.282828282828287,19.282828282828287,0,Shipped,1,2477.21,7.81529180436108,0.8071717171717171,0,0,Medium,2.0
2004-07-23,2004,7,3,Motorcycles,23,99,81.91,17.262626262626267,17.262626262626267,0,Shipped,1,1883.9299999999998,7.541645963914065,0.8273737373737373,0,0,Small,2.0
2004-08-27,2004,8,3,Motorcycles,37,99,98.89,0.11111111111111055,0.11111111111111055,0,Shipped,1,3658.93,8.205199300529454,0.9988888888888889,0,0,Large,2.0
2004-09-16,2004,9,3,Motorcycles,26,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,2600.0,7.8636512654486515,1.0101010101010102,0,0,Medium,2.0
2004-10-15,2004,10,4,Motorcycles,24,99,79.91,19.282828282828287,19.282828282828287,0,Shipped,1,1917.84,7.559476115772936,0.8071717171717171,1,0,Small,2.0
2004-11-02,2004,11,4,Motorcycles,47,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,4700.0,8.45553053102413,1.0101010101010102,1,0,Large,2.0
2004-11-15,2004,11,4,Motorcycles,45,99,63.91,35.44444444444445,35.44444444444445,0,Shipped,1,2875.95,7.9644859841860685,0.6455555555555555,1,0,Medium,2.0
2004-11-24,2004,11,4,Motorcycles,55,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,5500.0,8.612685172875459,1.0101010101010102,1,0,Large,2.0
2004-12-04,2004,12,4,Motorcycles,46,99,81.17,18.01010101010101,18.01010101010101,0,Shipped,1,3733.82,8.225454903634525,0.8198989898989899,1,1,Large,2.0
2005-01-06,2005,1,1,Motorcycles,50,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,5000.0,8.517393171418904,1.0101010101010102,0,0,Large,2.0
2005-02-03,2005,2,1,Motorcycles,37,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,3700.0,8.216358332386156,1.0101010101010102,0,0,Large,2.0
2005-03-02,2005,3,1,Motorcycles,44,99,94.9,4.141414141414136,4.141414141414136,0,Shipped,1,4175.6,8.337252797402677,0.9585858585858587,0,0,Large,2.0
2005-04-03,2005,4,2,Motorcycles,49,99,100.0,-1.0101010101010102,-1.0101010101010102,0,On Hold,0,4900.0,8.497194544909547,1.0101010101010102,0,0,Large,1.0
2005-05-10,2005,5,2,Motorcycles,45,99,100.0,-1.0101010101010102,-1.0101010101010102,0,Shipped,1,4500.0,8.412054873292933,1.0101010101010102,0,0,Large,2.0
2003-03-03,2003,3,1,Motorcycles,27,40,43.45,-8.625000000000007,-8.625000000000007,0,Shipped,1,1173.15,7.068299760539825,1.0862500000000002,0,0,Small,2.0
2003-05-08,2003,5,2,Motorcycles,31,40,44.66,-11.649999999999991,-10.0,1,Shipped,1,1384.4599999999998,7.2337874934423905,1.1164999999999998,0,0,Small,2.0
2003-07-02,2003,7,3,Motorcycles,33,40,40.23,-0.5749999999999922,-0.5749999999999922,0,Shipped,1,1327.59,7.191873508482959,1.00575,0,0,Small,2.0
2003-08-25,2003,8,3,Motorcycles,31,40,35.8,10.500000000000007,10.500000000000007,0,Shipped,1,1109.8,7.012835755432644,0.8949999999999999,0,0,Small,2.0
2003-10-10,2003,10,4,Motorcycles,35,40,35.4,11.500000000000004,11.500000000000004,0,Shipped,1,1239.0,7.122866658599083,0.885,1,0,Small,2.0
2003-11-04,2003,11,4,Motorcycles,26,40,39.83,0.42500000000000426,0.42500000000000426,0,Shipped,1,1035.58,6.943682111724214,0.9957499999999999,1,0,Small,2.0
2003-11-11,2003,11,4,Motorcycles,34,40,45.46,-13.65,-10.0,1,Shipped,1,1545.64,7.343840115024246,1.1365,1,0,Small,2.0
2003-11-19,2003,11,4,Motorcycles,46,40,32.99,17.524999999999995,17.524999999999995,0,Shipped,1,1517.5400000000002,7.325504625923521,0.8247500000000001,1,0,Small,2.0
2004-01-15,2004,1,1,Motorcycles,41,40,42.24,-5.600000000000005,-5.600000000000005,0,Shipped,1,1731.8400000000001,7.457516960006148,1.056,0,0,Small,2.0
2004-02-21,2004,2,1,Motorcycles,43,40,39.43,1.4250000000000007,1.4250000000000007,0,Shipped,1,1695.49,7.436316689718259,0.98575,0,0,Small,2.0
