ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,TERRITORY,LATITUDE,LONGITUDE,DISCOUNT_PERCENTAGE
10235,34,77.73,6,2642.82,2004-04-02,Shipped,2,4,2004,Vintage Cars,68,S32_4289,"Royal Canadian Collectables, Ltd.",16045554555.0,Tsawwassen,BC,Canada,,49.0242843,-123.0762236,-14.31
10250,50,61.22,7,3061.0,2004-05-11,Shipped,2,5,2004,Vintage Cars,68,S32_4289,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,9.97
10262,40,79.11,2,3164.4,2004-06-24,Cancelled,2,6,2004,Vintage Cars,68,S32_4289,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-16.34
10275,28,63.97,12,1791.16,2004-07-23,Shipped,3,7,2004,Vintage Cars,68,S32_4289,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,5.93
10284,50,81.86,4,4093.0,2004-08-21,Shipped,3,8,2004,Vintage Cars,68,S32_4289,"Norway Gifts By Mail, Co.",4722121555.0,Oslo,,Norway,,59.9133301,10.7389701,-20.38
10297,28,79.8,7,2234.4,2004-09-16,Shipped,3,9,2004,Vintage Cars,68,S32_4289,"Clover Collections, Co.",35318621555.0,Dublin,,Ireland,,53.3493795,-6.2605593,-17.35
10308,46,66.04,10,3037.84,2004-10-15,Shipped,4,10,2004,Vintage Cars,68,S32_4289,Mini Classics,19145554562.0,White Plains,NY,USA,,41.0339862,-73.7629097,2.88
10316,24,59.16,2,1419.84,2004-11-01,Shipped,4,11,2004,Vintage Cars,68,S32_4289,giftsbymail.co.uk,441985558888.0,Cowes,Isle of Wight,UK,,50.7633176,-1.2985186,13.0
10328,24,81.17,5,1948.08,2004-11-12,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,-19.37
10340,39,59.16,3,2307.24,2004-11-24,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Enaco Distributors,34932034555.0,Barcelona,,Spain,,41.3825802,2.177073,13.0
10353,40,44.51,7,1780.4,2004-12-04,Shipped,4,12,2004,Vintage Cars,68,S32_4289,Gift Ideas Corp.,12035554407.0,Glendale,CT,USA,,41.2607273,-72.8465717,34.54
10361,49,72.33,2,3544.17,2004-12-17,Shipped,4,12,2004,Vintage Cars,68,S32_4289,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,-6.37
10375,44,82.26,4,3619.44,2005-02-03,Shipped,1,2,2005,Vintage Cars,68,S32_4289,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,-20.97
10388,35,100.0,8,3918.95,2005-03-03,Shipped,1,3,2005,Vintage Cars,68,S32_4289,FunGiftIdeas.com,15085552555.0,New Bedford,MA,USA,,41.6362152,-70.934205,-47.06
10398,22,67.41,4,1483.02,2005-03-30,Shipped,1,3,2005,Vintage Cars,68,S32_4289,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,0.87
10401,62,77.73,6,4819.26,2005-04-03,On Hold,2,4,2005,Vintage Cars,68,S32_4289,Tekni Collectables Inc.,12015559350.0,Newark,NJ,USA,,40.735657,-74.1723667,-14.31
10416,26,61.22,7,1591.72,2005-05-10,Shipped,2,5,2005,Vintage Cars,68,S32_4289,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,9.97
10108,31,100.0,16,3669.78,2003-03-03,Shipped,1,3,2003,Motorcycles,102,S32_4485,Cruz & Sons Co.,6325553587.0,Makati City,,Philippines,,14.5567949,121.0211226,1.96
10121,25,86.74,3,2168.5,2003-05-07,Shipped,2,5,2003,Motorcycles,102,S32_4485,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,14.96
10135,30,89.8,17,2694.0,2003-07-02,Shipped,3,7,2003,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,11.96
10145,27,100.0,4,3251.34,2003-08-25,Shipped,3,8,2003,Motorcycles,102,S32_4485,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,1.96
10159,23,100.0,12,2347.15,2003-10-10,Shipped,4,10,2003,Motorcycles,102,S32_4485,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,1.96
10169,34,100.0,12,3920.88,2003-11-04,Shipped,4,11,2003,Motorcycles,102,S32_4485,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,1.96
10180,22,100.0,7,2514.6,2003-11-11,Shipped,4,11,2003,Motorcycles,102,S32_4485,Daedalus Designs Imports,33320161555.0,Lille,,France,,50.6365654,3.0635282,1.96
10190,42,85.72,4,3600.24,2003-11-19,Shipped,4,11,2003,Motorcycles,102,S32_4485,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,15.96
10211,37,100.0,12,4040.03,2004-01-15,Shipped,1,1,2004,Motorcycles,102,S32_4485,Auto Canal Petit,33147556555.0,Paris,,France,,48.8534951,2.3483915,1.96
10224,30,100.0,5,3336.9,2004-02-21,Shipped,1,2,2004,Motorcycles,102,S32_4485,Daedalus Designs Imports,33320161555.0,Lille,,France,,50.6365654,3.0635282,1.96
10237,27,100.0,5,3113.64,2004-04-05,Shipped,2,4,2004,Motorcycles,102,S32_4485,Vitachrome Inc.,12125551500.0,NYC,NY,USA,,40.7127281,-74.0060152,1.96
10252,25,100.0,9,2832.0,2004-05-26,Shipped,2,5,2004,Motorcycles,102,S32_4485,Auto Canal Petit,33147556555.0,Paris,,France,,48.8534951,2.3483915,1.96
10264,34,97.97,7,3330.98,2004-06-30,Shipped,2,6,2004,Motorcycles,102,S32_4485,Gifts4AllAges.com,16175559555.0,Boston,MA,USA,,42.3588336,-71.0578303,3.95
10276,38,100.0,13,4304.64,2004-08-02,Shipped,3,8,2004,Motorcycles,102,S32_4485,Online Mini Collectables,16175557555.0,Brickhaven,MA,USA,,36.8329806,-76.1620209,1.96
10285,26,100.0,4,2600.26,2004-08-27,Shipped,3,8,2004,Motorcycles,102,S32_4485,Marta's Replicas Co.,16175558555.0,Cambridge,MA,USA,,42.3656347,-71.1040018,1.96
10299,38,100.0,7,4382.16,2004-09-30,Shipped,3,9,2004,Motorcycles,102,S32_4485,"Toys of Finland, Co.",358902248555.0,Helsinki,,Finland,,60.1666204,24.9435408,1.96
10309,50,84.7,3,4235.0,2004-10-15,Shipped,4,10,2004,Motorcycles,102,S32_4485,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,16.96
10319,22,100.0,8,2626.8,2004-11-03,Shipped,4,11,2004,Motorcycles,102,S32_4485,Microscale Inc.,12125551957.0,NYC,NY,USA,,40.7127281,-74.0060152,1.96
10331,32,100.0,4,5026.56,2004-11-17,Shipped,4,11,2004,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,12155559857.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,1.96
10341,31,71.02,4,2201.62,2004-11-24,Shipped,4,11,2004,Motorcycles,102,S32_4485,Salzburg Collectables,4366265629555.0,Salzburg,,Austria,,47.7981346,13.0464806,30.37
10355,40,100.0,5,4326.8,2004-12-07,Shipped,4,12,2004,Motorcycles,102,S32_4485,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,1.96
10365,22,100.0,3,3425.18,2005-01-07,Shipped,1,1,2005,Motorcycles,102,S32_4485,Mini Creations Ltd.,15085559555.0,New Bedford,MA,USA,,41.6362152,-70.934205,1.96
10375,41,100.0,15,4701.88,2005-02-03,Shipped,1,2,2005,Motorcycles,102,S32_4485,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,1.96
10390,45,48.98,12,2204.1,2005-03-04,Shipped,1,3,2005,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,51.98
10403,45,100.0,5,5189.4,2005-04-08,Shipped,2,4,2005,Motorcycles,102,S32_4485,"UK Collectables, Ltd.",441715552282.0,Liverpool,,UK,,53.4071991,-2.99168,1.96
10106,39,40.15,6,1565.85,2003-02-17,Shipped,1,2,2003,Vintage Cars,43,S50_1341,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,6.63
10120,49,50.62,12,2480.38,2003-04-29,Shipped,2,4,2003,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,-17.72
10133,27,50.19,7,1355.13,2003-06-27,Shipped,2,6,2003,Vintage Cars,43,S50_1341,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-16.72
10143,34,36.66,1,1246.44,2003-08-10,Shipped,3,8,2003,Vintage Cars,43,S50_1341,Mini Creations Ltd.,15085559555.0,New Bedford,MA,USA,,41.6362152,-70.934205,14.74
10156,20,41.02,1,820.4,2003-10-08,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,4.6
10168,48,51.93,13,2492.64,2003-10-28,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Technics Stores Inc.,16505556809.0,Burlingame,CA,USA,,37.5780965,-122.3473099,-20.77
10199,29,38.4,1,1113.6,2003-12-01,Shipped,4,12,2003,Vintage Cars,43,S50_1341,West Coast Collectables Co.,13105553722.0,Burbank,CA,USA,,34.1812089,-118.307201,10.7
10210,43,41.02,11,1763.86,2004-01-12,Shipped,1,1,2004,Vintage Cars,43,S50_1341,Osaka Souveniers Co.,810663425555.0,Osaka,Osaka,Japan,,34.6937569,135.5014539,4.6
10223,41,46.26,13,1896.66,2004-02-20,Shipped,1,2,2004,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,-7.58
10235,41,35.35,7,1449.35,2004-04-02,Shipped,2,4,2004,Vintage Cars,43,S50_1341,"Royal Canadian Collectables, Ltd.",16045554555.0,Tsawwassen,BC,Canada,,49.0242843,-123.0762236,17.79
10250,36,51.93,8,1869.48,2004-05-11,Shipped,2,5,2004,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,-20.77
10262,49,37.97,3,1860.53,2004-06-24,Cancelled,2,6,2004,Vintage Cars,43,S50_1341,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,11.7
10275,38,45.39,13,1724.82,2004-07-23,Shipped,3,7,2004,Vintage Cars,43,S50_1341,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,-5.56
10284,33,51.93,5,1713.69,2004-08-21,Shipped,3,8,2004,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",4722121555.0,Oslo,,Norway,,59.9133301,10.7389701,-20.77
10296,26,48.44,1,1259.44,2004-09-15,Shipped,3,9,2004,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",498961089555.0,Munich,,Germany,,48.1371079,11.5753822,-12.65
10308,47,43.64,11,2051.08,2004-10-15,Shipped,4,10,2004,Vintage Cars,43,S50_1341,Mini Classics,19145554562.0,White Plains,NY,USA,,41.0339862,-73.7629097,-1.49
10316,34,47.57,3,1617.38,2004-11-01,Shipped,4,11,2004,Vintage Cars,43,S50_1341,giftsbymail.co.uk,441985558888.0,Cowes,Isle of Wight,UK,,50.7633176,-1.2985186,-10.63
10328,34,51.93,7,1765.62,2004-11-12,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,-20.77
10340,40,50.62,4,2024.8,2004-11-24,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Enaco Distributors,34932034555.0,Barcelona,,Spain,,41.3825802,2.177073,-17.72
10353,40,82.21,8,3288.4,2004-12-04,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Gift Ideas Corp.,12035554407.0,Glendale,CT,USA,,41.2607273,-72.8465717,-91.19
10361,33,82.59,3,2725.47,2004-12-17,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,-92.07
10375,49,65.8,5,3224.2,2005-02-03,Shipped,1,2,2005,Vintage Cars,43,S50_1341,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,-53.02
10388,27,100.0,1,3211.38,2005-03-03,Shipped,1,3,2005,Vintage Cars,43,S50_1341,FunGiftIdeas.com,15085552555.0,New Bedford,MA,USA,,41.6362152,-70.934205,-132.56
10398,49,36.66,5,1796.34,2005-03-30,Shipped,1,3,2005,Vintage Cars,43,S50_1341,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,14.74
10401,56,35.35,7,1979.6,2005-04-03,On Hold,2,4,2005,Vintage Cars,43,S50_1341,Tekni Collectables Inc.,12015559350.0,Newark,NJ,USA,,40.735657,-74.1723667,17.79
10416,37,51.93,8,1921.41,2005-05-10,Shipped,2,5,2005,Vintage Cars,43,S50_1341,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,-20.77
10104,33,100.0,7,3705.24,2003-01-31,Shipped,1,1,2003,Trucks and Buses,115,S50_1392,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,13.04
10115,27,100.0,3,2843.91,2003-04-04,Shipped,2,4,2003,Trucks and Buses,115,S50_1392,Classic Legends Inc.,12125558493.0,NYC,NY,USA,,40.7127281,-74.0060152,13.04
10127,46,100.0,9,6176.42,2003-06-03,Shipped,2,6,2003,Trucks and Buses,115,S50_1392,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,13.04
10141,44,100.0,3,5500.44,2003-08-01,Shipped,3,8,2003,Trucks and Buses,115,S50_1392,Suominen Souveniers,35898045555.0,Espoo,,Finland,,60.2049651,24.6559808,13.04
10151,26,100.0,1,3220.1,2003-09-21,Shipped,3,9,2003,Trucks and Buses,115,S50_1392,"Oulu Toy Supplies, Inc.",358981443655.0,Oulu,,Finland,,65.0117869,25.4701983,13.04
10165,48,94.92,10,4556.16,2003-10-22,Shipped,4,10,2003,Trucks and Buses,115,S50_1392,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,17.46
10176,23,100.0,9,3114.89,2003-11-06,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,13.04
10184,45,100.0,4,4948.2,2003-11-14,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.",34955558282.0,Sevilla,,Spain,,37.3886303,-5.9953403,13.04
10195,49,100.0,4,5161.17,2003-11-25,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Mini Classics,19145554562.0,White Plains,NY,USA,,41.0339862,-73.7629097,13.04
10207,28,94.92,5,2657.76,2003-12-09,Shipped,4,12,2003,Trucks and Buses,115,S50_1392,Diecast Collectables,16175552555.0,Boston,MA,USA,,42.3588336,-71.0578303,17.46
10220,37,100.0,9,3983.05,2004-02-12,Shipped,1,2,2004,Trucks and Buses,115,S50_1392,"Clover Collections, Co.",35318621555.0,Dublin,,Ireland,,53.3493795,-6.2605593,13.04
10230,34,100.0,7,3974.94,2004-03-15,Shipped,1,3,2004,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",496966902555.0,Frankfurt,,Germany,,50.1106444,8.6820917,13.04
10246,22,100.0,3,2928.42,2004-05-05,Shipped,2,5,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,13.04
10259,29,100.0,2,3054.57,2004-06-15,Shipped,2,6,2004,Trucks and Buses,115,S50_1392,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,13.04
10271,34,98.39,3,3345.26,2004-07-20,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,14.44
10282,38,100.0,12,4310.72,2004-08-20,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,13.04
10292,41,100.0,6,4983.14,2004-09-08,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,13.04
10305,42,100.0,3,4618.32,2004-10-13,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,16175558555.0,Cambridge,MA,USA,,42.3656347,-71.1040018,13.04
10314,28,100.0,12,3403.12,2004-10-22,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Heintze Collectables,4586213555.0,Aarhus,,Denmark,,56.1496278,10.2134046,13.04
10325,38,100.0,4,5190.42,2004-11-05,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,13.04
10336,23,100.0,8,3141.57,2004-11-20,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.",33142342555.0,Paris,,France,,48.8534951,2.3483915,13.04
10350,31,71.4,8,2213.4,2004-12-02,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,37.91
10359,46,100.0,2,4896.7,2004-12-15,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,13.04
10371,48,56.55,10,2714.4,2005-01-23,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,50.83
10383,29,100.0,13,3087.05,2005-02-22,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,13.04
10395,46,100.0,4,5692.96,2005-03-17,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,Lyon Souveniers,33146627555.0,Paris,,France,,48.8534951,2.3483915,13.04
10412,26,100.0,3,3460.86,2005-05-03,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,13.04
10425,18,100.0,2,1895.94,2005-05-31,In Process,2,5,2005,Trucks and Buses,115,S50_1392,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,13.04
10104,32,53.31,2,1705.92,2003-01-31,Shipped,1,1,2003,Trains,58,S50_1514,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,8.09
10117,21,49.21,11,1033.41,2003-04-16,Shipped,2,4,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,15.16
10127,46,69.12,4,3179.52,2003-06-03,Shipped,2,6,2003,Trains,58,S50_1514,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,-19.17
10142,42,49.79,14,2091.18,2003-08-08,Shipped,3,8,2003,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,14.16
10153,31,57.41,13,1779.71,2003-09-28,Shipped,3,9,2003,Trains,58,S50_1514,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,1.02
10165,38,66.78,5,2537.64,2003-10-22,Shipped,4,10,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,-15.14
10176,38,64.44,4,2448.72,2003-11-06,Shipped,4,11,2003,Trains,58,S50_1514,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,-11.1
10185,20,48.62,15,972.4,2003-11-14,Shipped,4,11,2003,Trains,58,S50_1514,Mini Creations Ltd.,15085559555.0,New Bedford,MA,USA,,41.6362152,-70.934205,16.17
10196,46,62.09,7,2856.14,2003-11-26,Shipped,4,11,2003,Trains,58,S50_1514,Super Scale Inc.,12035559545.0,New Haven,CT,USA,,41.3082138,-72.9250518,-7.05
10208,30,65.61,15,1968.3,2004-01-02,Shipped,1,1,2004,Trains,58,S50_1514,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,-13.12
10220,30,68.54,4,2056.2,2004-02-12,Shipped,1,2,2004,Trains,58,S50_1514,"Clover Collections, Co.",35318621555.0,Dublin,,Ireland,,53.3493795,-6.2605593,-18.17
10230,43,52.14,2,2242.02,2004-03-15,Shipped,1,3,2004,Trains,58,S50_1514,"Blauer See Auto, Co.",496966902555.0,Frankfurt,,Germany,,50.1106444,8.6820917,10.1
10247,49,63.85,4,3128.65,2004-05-05,Shipped,2,5,2004,Trains,58,S50_1514,Suominen Souveniers,35898045555.0,Espoo,,Finland,,60.2049651,24.6559808,-10.09
10272,43,56.82,4,2443.26,2004-07-20,Shipped,3,7,2004,Trains,58,S50_1514,Diecast Classics Inc.,12155551555.0,Allentown,PA,USA,,40.6022552,-75.4716115,2.03
10282,37,66.78,7,2470.86,2004-08-20,Shipped,3,8,2004,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,-15.14
10292,35,55.07,1,1927.45,2004-09-08,Shipped,3,9,2004,Trains,58,S50_1514,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,5.05
10306,34,60.34,15,2051.56,2004-10-14,Shipped,4,10,2004,Trains,58,S50_1514,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,-4.03
10314,38,61.51,7,2337.38,2004-10-22,Shipped,4,10,2004,Trains,58,S50_1514,Heintze Collectables,4586213555.0,Aarhus,,Denmark,,56.1496278,10.2134046,-6.05
10325,44,100.0,7,5932.96,2004-11-05,Shipped,4,11,2004,Trains,58,S50_1514,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,-72.41
10337,21,100.0,6,2296.77,2004-11-21,Shipped,4,11,2004,Trains,58,S50_1514,Classic Legends Inc.,12125558493.0,NYC,NY,USA,,40.7127281,-74.0060152,-72.41
10350,44,100.0,17,6490.88,2004-12-02,Shipped,4,12,2004,Trains,58,S50_1514,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-72.41
10359,25,64.93,4,1623.25,2004-12-15,Shipped,4,12,2004,Trains,58,S50_1514,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,-11.95
10372,24,58.58,9,1405.92,2005-01-26,Shipped,1,1,2005,Trains,58,S50_1514,"Tokyo Collectables, Ltd",81335840555.0,Minato-ku,Tokyo,Japan,,35.6580089,139.7515137,-1.0
10383,38,60.06,10,2282.28,2005-02-22,Shipped,1,2,2005,Trains,58,S50_1514,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-3.55
10395,45,100.0,3,8977.05,2005-03-17,Shipped,1,3,2005,Trains,58,S50_1514,Lyon Souveniers,33146627555.0,Paris,,France,,48.8534951,2.3483915,-72.41
10413,51,63.85,4,3256.35,2005-05-05,Shipped,2,5,2005,Trains,58,S50_1514,Gift Depot Inc.,12035552570.0,Bridgewater,CT,USA,,41.5350949,-73.3662305,-10.09
10108,34,82.99,14,2821.66,2003-03-03,Shipped,1,3,2003,Motorcycles,81,S50_4713,Cruz & Sons Co.,6325553587.0,Makati City,,Philippines,,14.5567949,121.0211226,-2.46
10121,44,74.85,1,3293.4,2003-05-07,Shipped,2,5,2003,Motorcycles,81,S50_4713,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,7.59
10135,44,96.0,15,4224.0,2003-07-02,Shipped,3,7,2003,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,-18.52
10145,38,81.36,2,3091.68,2003-08-25,Shipped,3,8,2003,Motorcycles,81,S50_4713,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,-0.44
10159,31,71.6,10,2219.6,2003-10-10,Shipped,4,10,2003,Motorcycles,81,S50_4713,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,11.6
10169,48,80.55,10,3866.4,2003-11-04,Shipped,4,11,2003,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,0.56
10180,21,93.56,5,1964.76,2003-11-11,Shipped,4,11,2003,Motorcycles,81,S50_4713,Daedalus Designs Imports,33320161555.0,Lille,,France,,50.6365654,3.0635282,-15.51
10190,40,66.72,2,2668.8,2003-11-19,Shipped,4,11,2003,Motorcycles,81,S50_4713,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,17.63
10211,40,80.55,10,3222.0,2004-01-15,Shipped,1,1,2004,Motorcycles,81,S50_4713,Auto Canal Petit,33147556555.0,Paris,,France,,48.8534951,2.3483915,0.56
10224,50,77.29,3,3864.5,2004-02-21,Shipped,1,2,2004,Motorcycles,81,S50_4713,Daedalus Designs Imports,33320161555.0,Lille,,France,,50.6365654,3.0635282,4.58
10237,20,68.34,3,1366.8,2004-04-05,Shipped,2,4,2004,Motorcycles,81,S50_4713,Vitachrome Inc.,12125551500.0,NYC,NY,USA,,40.7127281,-74.0060152,15.63
10252,48,72.41,7,3475.68,2004-05-26,Shipped,2,5,2004,Motorcycles,81,S50_4713,Auto Canal Petit,33147556555.0,Paris,,France,,48.8534951,2.3483915,10.6
10264,47,89.5,5,4206.5,2004-06-30,Shipped,2,6,2004,Motorcycles,81,S50_4713,Gifts4AllAges.com,16175559555.0,Boston,MA,USA,,42.3588336,-71.0578303,-10.49
10276,21,70.78,11,1486.38,2004-08-02,Shipped,3,8,2004,Motorcycles,81,S50_4713,Online Mini Collectables,16175557555.0,Brickhaven,MA,USA,,36.8329806,-76.1620209,12.62
10285,39,78.92,2,3077.88,2004-08-27,Shipped,3,8,2004,Motorcycles,81,S50_4713,Marta's Replicas Co.,16175558555.0,Cambridge,MA,USA,,42.3656347,-71.1040018,2.57
10299,44,80.55,5,3544.2,2004-09-30,Shipped,3,9,2004,Motorcycles,81,S50_4713,"Toys of Finland, Co.",358902248555.0,Helsinki,,Finland,,60.1666204,24.9435408,0.56
10309,28,88.68,1,2483.04,2004-10-15,Shipped,4,10,2004,Motorcycles,81,S50_4713,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,-9.48
10319,45,77.29,6,3478.05,2004-11-03,Shipped,4,11,2004,Motorcycles,81,S50_4713,Microscale Inc.,12125551957.0,NYC,NY,USA,,40.7127281,-74.0060152,4.58
10331,20,100.0,5,3657.8,2004-11-17,Shipped,4,11,2004,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,12155559857.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,-23.46
